event_id,cluster_id,latitude,longitude,event_date,label,predicted_label,risk_score,risk_tier
428,587.0,28.42652,69.70199,2026-09-09,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
759,587.0,28.42366,69.70142,2026-09-10,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
925,587.0,28.42292,69.69965,2026-09-11,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
1234,587.0,28.42417,69.70237,2026-09-08,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
1439,587.0,28.42417,69.70093,2026-09-09,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.8,High
1464,587.0,28.42315,69.70135,2026-09-09,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
1465,587.0,28.42652,69.70199,2026-09-09,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
1796,587.0,28.42366,69.70142,2026-09-10,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
1962,587.0,28.42292,69.69965,2026-09-11,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
2443,587.0,28.42567,69.70049,2026-09-03,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
2703,587.0,28.42405,69.7006,2026-09-04,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.8,High
2833,587.0,28.4265,69.70227,2026-09-04,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
4281,587.0,28.42394,69.70216,2026-09-07,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
4361,587.0,28.42461,69.70064,2026-08-29,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
4568,587.0,28.42588,69.698,2026-08-30,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.8,High
4755,587.0,28.42419,69.70075,2026-08-31,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
5114,587.0,28.42366,69.70154,2026-09-01,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
5375,587.0,28.42361,69.70264,2026-09-02,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
5427,587.0,28.42584,69.70153,2026-08-24,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.8,High
5460,587.0,28.42683,69.69943,2026-08-24,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
5678,587.0,28.42473,69.69848,2026-08-25,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
5925,587.0,28.42398,69.70206,2026-08-27,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
6030,587.0,28.42477,69.69869,2026-08-28,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
6031,587.0,28.42534,69.70181,2026-08-28,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
6269,587.0,28.42477,69.7021,2026-08-19,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
6980,587.0,28.42265,69.70271,2026-08-22,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.5,High
7129,587.0,28.425,69.69938,2026-08-23,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
7407,587.0,28.4244,69.69858,2026-08-15,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
7408,587.0,28.42625,69.69794,2026-08-15,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
7791,587.0,28.4253,69.70142,2026-08-18,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
8382,587.0,28.42528,69.70116,2026-08-11,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
8518,587.0,28.42711,69.6979,2026-08-04,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.8,High
8738,587.0,28.42482,69.70239,2026-08-07,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.9,High
8851,587.0,28.42521,69.70253,2026-08-08,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
10174,587.0,28.42443,69.70238,2026-07-28,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,61.0,High
10242,587.0,28.42562,69.70078,2026-07-28,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
10420,587.0,28.42324,69.70116,2026-07-29,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
10689,587.0,28.42503,69.70135,2026-07-23,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
10972,587.0,28.42743,69.70058,2026-07-16,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
11136,587.0,28.42537,69.69985,2026-07-17,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.7,High
11334,587.0,28.42444,69.70191,2026-07-18,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,60.6,High
380,588.0,23.03181,69.53057,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1417,588.0,23.03181,69.53057,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
381,589.0,23.05331,69.64938,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1418,589.0,23.05331,69.64938,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
382,590.0,23.10171,72.47737,2026-09-09,Industrial Fire,Industrial Fire,95.2,Critical
1419,590.0,23.10171,72.47737,2026-09-09,Industrial Fire,Industrial Fire,95.2,Critical
383,591.0,23.50802,72.15764,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1420,591.0,23.50802,72.15764,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
384,592.0,23.57267,72.47577,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1421,592.0,23.57267,72.47577,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
385,593.0,24.48032,69.0869,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1422,593.0,24.48032,69.0869,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
386,594.0,25.00024,69.17052,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1423,594.0,25.00024,69.17052,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
387,595.0,25.35773,69.0938,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1424,595.0,25.35773,69.0938,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
198,596.0,15.13748,76.71239,2026-09-08,Industrial Fire,Industrial Fire,98.9,Critical
488,596.0,15.13735,76.7136,2026-09-09,Industrial Fire,Industrial Fire,98.7,Critical
1235,596.0,15.13748,76.71239,2026-09-08,Industrial Fire,Industrial Fire,98.9,Critical
1525,596.0,15.13735,76.7136,2026-09-09,Industrial Fire,Industrial Fire,98.7,Critical
3427,596.0,15.13741,76.7094,2026-09-05,Industrial Fire,Industrial Fire,98.8,Critical
6456,596.0,15.13803,76.70839,2026-08-20,Industrial Fire,Industrial Fire,98.8,Critical
6682,596.0,15.13683,76.70946,2026-08-21,Industrial Fire,Industrial Fire,98.8,Critical
8863,596.0,15.1377,76.70893,2026-08-08,Industrial Fire,Industrial Fire,98.7,Critical
389,597.0,25.41987,68.99232,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1426,597.0,25.41987,68.99232,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
390,598.0,25.79195,68.59055,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1427,598.0,25.79195,68.59055,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
391,599.0,25.89977,68.76244,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1428,599.0,25.89977,68.76244,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
392,600.0,26.14395,68.98871,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1429,600.0,26.14395,68.98871,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
202,601.0,15.22613,76.76373,2026-09-08,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
491,601.0,15.22533,76.76504,2026-09-09,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
670,601.0,15.22531,76.76296,2026-09-10,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
1009,601.0,15.22512,76.76299,2026-09-11,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
1239,601.0,15.22613,76.76373,2026-09-08,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
1528,601.0,15.22533,76.76504,2026-09-09,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
1707,601.0,15.22531,76.76296,2026-09-10,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
2046,601.0,15.22512,76.76299,2026-09-11,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
3349,601.0,15.22651,76.76752,2026-09-05,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.6,High
3447,601.0,15.22608,76.76495,2026-09-05,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
3448,601.0,15.22675,76.76101,2026-09-05,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.1,High
3887,601.0,15.22602,76.76505,2026-09-06,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
3888,601.0,15.2266,76.76109,2026-09-06,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.0,High
6468,601.0,15.22626,76.76389,2026-08-20,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
7299,601.0,15.22681,76.76525,2026-08-14,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
7300,601.0,15.22752,76.76139,2026-08-14,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.0,High
7573,601.0,15.22664,76.76346,2026-08-16,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.1,High
7938,601.0,15.22696,76.76333,2026-08-09,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.2,High
203,602.0,15.65884,73.9893,2026-09-08,Other/Unknown,Other/Unknown,4.1,Low
204,602.0,15.6609,73.98779,2026-09-08,Other/Unknown,Other/Unknown,4.1,Low
1010,602.0,15.65624,73.99073,2026-09-11,Other/Unknown,Other/Unknown,4.0,Low
1240,602.0,15.65884,73.9893,2026-09-08,Other/Unknown,Other/Unknown,4.1,Low
1241,602.0,15.6609,73.98779,2026-09-08,Other/Unknown,Other/Unknown,4.1,Low
2047,602.0,15.65624,73.99073,2026-09-11,Other/Unknown,Other/Unknown,4.0,Low
3453,602.0,15.65858,73.99101,2026-09-05,Other/Unknown,Other/Unknown,4.0,Low
3454,602.0,15.65914,73.98743,2026-09-05,Other/Unknown,Other/Unknown,4.0,Low
3891,602.0,15.65793,73.98854,2026-09-06,Other/Unknown,Other/Unknown,4.0,Low
4757,602.0,15.65919,73.98986,2026-08-31,Other/Unknown,Other/Unknown,4.1,Low
5998,602.0,15.65942,73.98846,2026-08-28,Other/Unknown,Other/Unknown,4.0,Low
5999,602.0,15.66104,73.9874,2026-08-28,Other/Unknown,Other/Unknown,4.0,Low
6300,602.0,15.65748,73.98986,2026-08-19,Other/Unknown,Other/Unknown,4.0,Low
6301,602.0,15.65996,73.98722,2026-08-19,Other/Unknown,Other/Unknown,4.1,Low
7574,602.0,15.65948,73.98701,2026-08-16,Other/Unknown,Other/Unknown,4.1,Low
9778,602.0,15.65747,73.98943,2026-07-25,Other/Unknown,Other/Unknown,4.0,Low
205,603.0,18.57086,74.15802,2026-09-08,Other/Unknown,Other/Unknown,0.0,Low
206,603.0,18.57162,74.15484,2026-09-08,Other/Unknown,Other/Unknown,0.0,Low
1242,603.0,18.57086,74.15802,2026-09-08,Other/Unknown,Other/Unknown,0.0,Low
1243,603.0,18.57162,74.15484,2026-09-08,Other/Unknown,Other/Unknown,0.0,Low
207,604.0,18.68038,73.04181,2026-09-08,Other/Unknown,Other/Unknown,1.7,Low
208,604.0,18.68104,73.0387,2026-09-08,Other/Unknown,Other/Unknown,1.5,Low
209,604.0,18.6817,73.03559,2026-09-08,Other/Unknown,Other/Unknown,1.5,Low
210,604.0,18.68233,73.04176,2026-09-08,Other/Unknown,Other/Unknown,1.6,Low
211,604.0,18.68296,73.03863,2026-09-08,Other/Unknown,Other/Unknown,1.6,Low
212,604.0,18.68424,73.03241,2026-09-08,Other/Unknown,Other/Unknown,1.6,Low
213,604.0,18.68609,73.03984,2026-09-08,Other/Unknown,Other/Unknown,1.3,Low
214,604.0,18.6874,73.03365,2026-09-08,Other/Unknown,Other/Unknown,1.6,Low
215,604.0,18.69113,73.041,2026-09-08,Other/Unknown,Other/Unknown,1.4,Low
216,604.0,18.69305,73.04095,2026-09-08,Other/Unknown,Other/Unknown,0.0,Low
357,604.0,18.68402,73.04089,2026-09-09,Other/Unknown,Other/Unknown,1.1,Low
358,604.0,18.68637,73.03223,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
359,604.0,18.691,73.03982,2026-09-09,Other/Unknown,Other/Unknown,2.1,Low
495,604.0,18.68556,73.03335,2026-09-09,Other/Unknown,Other/Unknown,1.6,Low
496,604.0,18.68642,73.02856,2026-09-09,Other/Unknown,Other/Unknown,1.5,Low
730,604.0,18.68038,73.03343,2026-09-10,Other/Unknown,Other/Unknown,1.6,Low
884,604.0,18.69317,73.04006,2026-09-11,Other/Unknown,Other/Unknown,0.0,Low
1013,604.0,18.68483,73.02999,2026-09-11,Other/Unknown,Other/Unknown,1.6,Low
1014,604.0,18.69148,73.0425,2026-09-11,Other/Unknown,Other/Unknown,1.4,Low
1015,604.0,18.69197,73.03873,2026-09-11,Other/Unknown,Other/Unknown,0.0,Low
1244,604.0,18.68038,73.04181,2026-09-08,Other/Unknown,Other/Unknown,1.7,Low
1245,604.0,18.68104,73.0387,2026-09-08,Other/Unknown,Other/Unknown,1.5,Low
1246,604.0,18.6817,73.03559,2026-09-08,Other/Unknown,Other/Unknown,1.5,Low
1247,604.0,18.68233,73.04176,2026-09-08,Other/Unknown,Other/Unknown,1.6,Low
1248,604.0,18.68296,73.03863,2026-09-08,Other/Unknown,Other/Unknown,1.6,Low
1249,604.0,18.68424,73.03241,2026-09-08,Other/Unknown,Other/Unknown,1.6,Low
1250,604.0,18.68609,73.03984,2026-09-08,Other/Unknown,Other/Unknown,1.3,Low
1251,604.0,18.6874,73.03365,2026-09-08,Other/Unknown,Other/Unknown,1.6,Low
1252,604.0,18.69113,73.041,2026-09-08,Other/Unknown,Other/Unknown,1.4,Low
1253,604.0,18.69305,73.04095,2026-09-08,Other/Unknown,Other/Unknown,0.0,Low
1394,604.0,18.68402,73.04089,2026-09-09,Other/Unknown,Other/Unknown,1.1,Low
1395,604.0,18.68637,73.03223,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1396,604.0,18.691,73.03982,2026-09-09,Other/Unknown,Other/Unknown,2.1,Low
1532,604.0,18.68556,73.03335,2026-09-09,Other/Unknown,Other/Unknown,1.6,Low
1533,604.0,18.68642,73.02856,2026-09-09,Other/Unknown,Other/Unknown,1.5,Low
1767,604.0,18.68038,73.03343,2026-09-10,Other/Unknown,Other/Unknown,1.6,Low
1921,604.0,18.69317,73.04006,2026-09-11,Other/Unknown,Other/Unknown,0.0,Low
2050,604.0,18.68483,73.02999,2026-09-11,Other/Unknown,Other/Unknown,1.6,Low
2051,604.0,18.69148,73.0425,2026-09-11,Other/Unknown,Other/Unknown,1.4,Low
2052,604.0,18.69197,73.03873,2026-09-11,Other/Unknown,Other/Unknown,0.0,Low
2349,604.0,18.69169,73.04173,2026-09-03,Other/Unknown,Other/Unknown,0.0,Low
2465,604.0,18.68138,73.03857,2026-09-03,Other/Unknown,Other/Unknown,1.6,Low
2466,604.0,18.68235,73.03365,2026-09-03,Other/Unknown,Other/Unknown,1.6,Low
2467,604.0,18.68331,73.0287,2026-09-03,Other/Unknown,Other/Unknown,1.6,Low
2468,604.0,18.68517,73.04121,2026-09-03,Other/Unknown,Other/Unknown,0.0,Low
2469,604.0,18.68594,73.03958,2026-09-03,Other/Unknown,Other/Unknown,0.0,Low
2470,604.0,18.68717,73.03136,2026-09-03,Other/Unknown,Other/Unknown,0.0,Low
2471,604.0,18.69051,73.04059,2026-09-03,Other/Unknown,Other/Unknown,0.0,Low
2841,604.0,18.68064,73.03526,2026-09-04,Other/Unknown,Other/Unknown,1.6,Low
2842,604.0,18.6904,73.04131,2026-09-04,Other/Unknown,Other/Unknown,1.6,Low
2843,604.0,18.69389,73.04198,2026-09-04,Other/Unknown,Other/Unknown,1.6,Low
3896,604.0,18.69176,73.03945,2026-09-06,Other/Unknown,Other/Unknown,1.4,Low
4381,604.0,18.68072,73.03546,2026-08-29,Other/Unknown,Other/Unknown,1.5,Low
4382,604.0,18.68258,73.03453,2026-08-29,Other/Unknown,Other/Unknown,1.6,Low
4383,604.0,18.68334,73.03059,2026-08-29,Other/Unknown,Other/Unknown,1.6,Low
4384,604.0,18.68747,73.03146,2026-08-29,Other/Unknown,Other/Unknown,1.6,Low
4573,604.0,18.68969,73.04101,2026-08-30,Other/Unknown,Other/Unknown,1.4,Low
4574,604.0,18.69302,73.0416,2026-08-30,Other/Unknown,Other/Unknown,0.0,Low
4762,604.0,18.68149,73.03835,2026-08-31,Other/Unknown,Other/Unknown,1.7,Low
4763,604.0,18.68213,73.03376,2026-08-31,Other/Unknown,Other/Unknown,1.6,Low
4764,604.0,18.68646,73.02973,2026-08-31,Other/Unknown,Other/Unknown,1.6,Low
5329,604.0,18.68321,73.04121,2026-09-02,Other/Unknown,Other/Unknown,1.7,Low
5330,604.0,18.68376,73.03494,2026-09-02,Other/Unknown,Other/Unknown,1.6,Low
5331,604.0,18.6843,73.02866,2026-09-02,Other/Unknown,Other/Unknown,1.6,Low
5491,604.0,18.68346,73.03221,2026-08-24,Other/Unknown,Other/Unknown,1.6,Low
5492,604.0,18.68722,73.03297,2026-08-24,Other/Unknown,Other/Unknown,1.6,Low
5790,604.0,18.68293,73.03869,2026-08-26,Other/Unknown,Other/Unknown,1.6,Low
5791,604.0,18.68391,73.0312,2026-08-26,Other/Unknown,Other/Unknown,1.7,Low
6180,604.0,18.67997,73.0383,2026-08-19,Other/Unknown,Other/Unknown,1.7,Low
6272,604.0,18.68423,73.03175,2026-08-19,Other/Unknown,Other/Unknown,1.5,Low
7230,604.0,18.68664,73.04058,2026-08-14,Other/Unknown,Other/Unknown,0.0,Low
7430,604.0,18.68268,73.04128,2026-08-15,Other/Unknown,Other/Unknown,1.7,Low
7431,604.0,18.68394,73.03215,2026-08-15,Other/Unknown,Other/Unknown,1.8,Low
7432,604.0,18.69004,73.0424,2026-08-15,Other/Unknown,Other/Unknown,1.8,Low
8053,604.0,18.68412,73.03049,2026-08-09,Other/Unknown,Other/Unknown,0.0,Low
8054,604.0,18.68744,73.03105,2026-08-09,Other/Unknown,Other/Unknown,0.0,Low
9759,604.0,18.6845,73.03544,2026-07-25,Other/Unknown,Other/Unknown,1.7,Low
10915,604.0,18.687,73.03345,2026-07-16,Other/Unknown,Other/Unknown,1.6,Low
403,605.0,30.3203,69.8423,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1440,605.0,30.3203,69.8423,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
404,606.0,30.46224,73.80231,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1441,606.0,30.46224,73.80231,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
407,607.0,31.12966,74.65249,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1444,607.0,31.12966,74.65249,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
4734,607.0,31.1293,74.65489,2026-08-31,Other/Unknown,Other/Unknown,0.0,Low
408,608.0,31.39262,73.96021,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1445,608.0,31.39262,73.96021,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
409,609.0,36.79524,81.54149,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1446,609.0,36.79524,81.54149,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
410,610.0,28.58281,96.94934,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1447,610.0,28.58281,96.94934,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
411,611.0,20.99799,86.01233,2026-09-09,Industrial Fire,Industrial Fire,98.4,Critical
1448,611.0,20.99799,86.01233,2026-09-09,Industrial Fire,Industrial Fire,98.4,Critical
2797,611.0,20.99819,86.01408,2026-09-04,Industrial Fire,Industrial Fire,98.5,Critical
2798,611.0,20.99857,86.01012,2026-09-04,Industrial Fire,Industrial Fire,98.3,Critical
6212,611.0,20.99886,86.01447,2026-08-19,Industrial Fire,Industrial Fire,98.5,Critical
6213,611.0,20.99923,86.01053,2026-08-19,Industrial Fire,Industrial Fire,98.3,Critical
6214,611.0,21.00053,86.01202,2026-08-19,Industrial Fire,Industrial Fire,98.4,Critical
11306,611.0,21.00098,86.00986,2026-07-18,Industrial Fire,Industrial Fire,98.3,Critical
412,612.0,6.72036,81.1439,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1449,612.0,6.72036,81.1439,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
414,613.0,26.702,77.84742,2026-09-09,Industrial Fire,Industrial Fire,98.4,Critical
1451,613.0,26.702,77.84742,2026-09-09,Industrial Fire,Industrial Fire,98.4,Critical
420,614.0,28.275,77.1826,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1457,614.0,28.275,77.1826,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
6446,614.0,28.27534,77.18294,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
8990,614.0,28.27302,77.18317,2026-07-30,Other/Unknown,Other/Unknown,0.0,Low
8991,614.0,28.27642,77.18379,2026-07-30,Other/Unknown,Other/Unknown,0.0,Low
421,615.0,28.27803,77.27264,2026-09-09,Industrial Fire,Industrial Fire,98.4,Critical
1458,615.0,28.27803,77.27264,2026-09-09,Industrial Fire,Industrial Fire,98.4,Critical
8992,615.0,28.27749,77.27287,2026-07-30,Industrial Fire,Industrial Fire,98.4,Critical
424,616.0,28.35967,77.24104,2026-09-09,Other/Unknown,Other/Unknown,17.0,Medium
1461,616.0,28.35967,77.24104,2026-09-09,Other/Unknown,Other/Unknown,17.0,Medium
218,617.0,19.93463,73.71231,2026-09-08,Other/Unknown,Other/Unknown,0.0,Low
441,617.0,19.93405,73.71447,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
442,617.0,19.93644,73.71235,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
736,617.0,19.93596,73.71201,2026-09-10,Other/Unknown,Other/Unknown,0.0,Low
1020,617.0,19.93491,73.71051,2026-09-11,Other/Unknown,Other/Unknown,4.0,Low
1255,617.0,19.93463,73.71231,2026-09-08,Other/Unknown,Other/Unknown,0.0,Low
1478,617.0,19.93405,73.71447,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1479,617.0,19.93644,73.71235,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1773,617.0,19.93596,73.71201,2026-09-10,Other/Unknown,Other/Unknown,0.0,Low
2057,617.0,19.93491,73.71051,2026-09-11,Other/Unknown,Other/Unknown,4.0,Low
3777,617.0,19.93615,73.71325,2026-09-06,Other/Unknown,Other/Unknown,0.0,Low
4146,617.0,19.93666,73.71207,2026-09-07,Other/Unknown,Other/Unknown,0.0,Low
4575,617.0,19.93695,73.71136,2026-08-30,Other/Unknown,Other/Unknown,0.7,Low
10057,617.0,19.9355,73.71036,2026-07-27,Other/Unknown,Other/Unknown,0.7,Low
10058,617.0,19.93936,73.71189,2026-07-27,Other/Unknown,Other/Unknown,0.7,Low
220,618.0,20.91132,71.46037,2026-09-08,Other/Unknown,Other/Unknown,0.0,Low
445,618.0,20.90956,71.46092,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1257,618.0,20.91132,71.46037,2026-09-08,Other/Unknown,Other/Unknown,0.0,Low
1482,618.0,20.90956,71.46092,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
2476,618.0,20.90932,71.46124,2026-09-03,Other/Unknown,Other/Unknown,0.0,Low
2477,618.0,20.91002,71.45757,2026-09-03,Other/Unknown,Other/Unknown,0.0,Low
2855,618.0,20.91163,71.45867,2026-09-04,Other/Unknown,Other/Unknown,0.0,Low
3583,618.0,20.90938,71.45822,2026-09-05,Other/Unknown,Other/Unknown,0.0,Low
4291,618.0,20.90812,71.4603,2026-09-07,Other/Unknown,Other/Unknown,0.0,Low
4292,618.0,20.91152,71.45925,2026-09-07,Other/Unknown,Other/Unknown,0.0,Low
5471,618.0,20.91151,71.45895,2026-08-24,Other/Unknown,Other/Unknown,0.0,Low
6032,618.0,20.9107,71.46196,2026-08-28,Other/Unknown,Other/Unknown,0.0,Low
8525,618.0,20.91014,71.45751,2026-08-04,Other/Unknown,Other/Unknown,0.0,Low
8855,618.0,20.90929,71.46087,2026-08-08,Other/Unknown,Other/Unknown,0.0,Low
9475,618.0,20.90794,71.4593,2026-08-01,Other/Unknown,Other/Unknown,0.0,Low
11341,618.0,20.91065,71.45998,2026-07-18,Other/Unknown,Other/Unknown,0.0,Low
430,619.0,29.02955,73.97697,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
1467,619.0,29.02955,73.97697,2026-09-09,Other/Unknown,Other/Unknown,0.0,Low
431,620.0,31.25911,76.92336,2026-09-09,Other/Unknown,Other/Unknown,1.0,Low
722,620.0,31.25028,76.92976,2026-09-10,Other/Unknown,Other/Unknown,0.9,Low
1468,620.0,31.25911,76.92336,2026-09-09,Other/Unknown,Other/Unknown,1.0,Low
1759,620.0,31.25028,76.92976,2026-09-10,Other/Unknown,Other/Unknown,0.9,Low
2448,620.0,31.26022,76.92496,2026-09-03,Other/Unknown,Other/Unknown,0.8,Low
3419,620.0,31.25029,76.9273,2026-09-05,Other/Unknown,Other/Unknown,0.9,Low
4271,620.0,31.25737,76.92625,2026-09-07,Other/Unknown,Other/Unknown,0.7,Low
4272,620.0,31.25916,76.92676,2026-09-07,Other/Unknown,Other/Unknown,0.8,Low
5462,620.0,31.25866,76.92591,2026-08-24,Other/Unknown,Other/Unknown,1.0,Low
6244,620.0,31.24975,76.93059,2026-08-19,Other/Unknown,Other/Unknown,0.7,Low
6245,620.0,31.25838,76.92349,2026-08-19,Other/Unknown,Other/Unknown,0.7,Low
6450,620.0,31.2492,76.92705,2026-08-20,Other/Unknown,Other/Unknown,1.0,Low
6451,620.0,31.25985,76.92484,2026-08-20,Other/Unknown,Other/Unknown,0.9,Low
7122,620.0,31.25972,76.92417,2026-08-23,Other/Unknown,Other/Unknown,1.0,Low
7123,620.0,31.26044,76.92447,2026-08-23,Other/Unknown,Other/Unknown,1.0,Low
8436,620.0,31.25882,76.92647,2026-08-12,Other/Unknown,Other/Unknown,0.0,Low
10233,620.0,31.24981,76.92992,2026-07-28,Other/Unknown,Other/Unknown,1.0,Low
10234,620.0,31.2597,76.92422,2026-07-28,Other/Unknown,Other/Unknown,0.0,Low
10381,620.0,31.25142,76.92837,2026-07-29,Other/Unknown,Other/Unknown,0.0,Low
223,621.0,22.92725,70.10981,2026-09-08,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.0,High
376,621.0,22.92988,70.10869,2026-09-09,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.0,High
464,621.0,22.92927,70.10672,2026-09-09,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,58.7,High
689,621.0,22.92957,70.10769,2026-09-10,Persistent Industrial Thermal Source,Persistent Industrial Thermal Source,59.0,High
