event_id,nearest_facility_distance_m,nearest_facility_type,facilities_within_radius
5852,,,0
5853,,,0
5854,,,0
5855,,,0
5856,,,0
5857,,,0
5858,,,0
5859,,,0
5860,,,0
5861,,,0
5862,,,0
5863,,,0
5864,,,0
5865,,,0
5866,,,0
5867,,,0
5868,,,0
5869,,,0
5870,,,0
5871,,,0
5872,,,0
5873,,,0
5874,,,0
5875,,,0
5876,,,0
5877,,,0
5878,,,0
5879,,,0
5880,,,0
5881,,,0
5882,,,0
5883,,,0
5884,,,0
5885,,,0
5886,,,0
5887,1494.87426348,industrial_area,7
5888,1618.59747606,industrial_area,7
5889,,,0
5890,,,0
5891,646.70246474,industrial_area,4
5892,521.68967591,power_plant,3
5893,,,0
5894,177.3816937,industrial_area,2
5895,410.36338569,industrial_area,2
5896,,,0
5897,,,0
5898,,,0
5899,,,0
5900,3237.35172872,industrial_area,3
5901,3915.24999436,industrial_area,3
5902,,,0
5903,527.8925518,industrial_works,38
5904,3211.80811875,industrial_works,4
5905,,,0
5906,,,0
5907,,,0
5908,,,0
5909,,,0
5910,,,0
5911,2777.84332806,industrial_area,1
5912,3085.78698443,industrial_area,1
5913,,,0
5914,,,0
5915,907.27668098,industrial_area,53
5916,1453.41841028,industrial_area,2
5917,,,0
5918,436.64720178,industrial_area,3
5919,140.75985057,industrial_area,5
5920,2407.85941865,industrial_area,8
5921,1679.63227144,power_plant,6
5922,803.71917677,industrial_area,3
5923,315.53896546,industrial_area,5
5924,776.94927805,industrial_area,6
5925,670.86307522,power_plant,2
5926,,,0
5927,,,0
5928,,,0
5929,,,0
5930,,,0
5931,,,0
5932,,,0
5933,,,0
5934,,,0
5935,,,0
5936,,,0
5937,,,0
5938,,,0
5939,,,0
5940,,,0
5941,,,0
5942,2787.43756685,industrial_area,2
5943,3270.51414472,industrial_area,4
5944,,,0
5945,,,0
5946,,,0
5947,,,0
5948,348.53168455,industrial_area,8
5949,677.27796964,industrial_area,8
5950,,,0
5951,,,0
5952,,,0
5953,,,0
5954,,,0
5955,,,0
5956,,,0
5957,4394.65199649,industrial_area,1
5958,,,0
5959,,,0
5960,,,0
5961,,,0
5962,3845.46089452,power_plant,1
5963,,,0
5964,,,0
5965,,,0
5966,,,0
5967,3691.47347994,power_plant,2
5968,3460.38528126,power_plant,2
5969,2269.51991533,industrial_area,1
5970,2368.32848265,industrial_area,1
5971,1149.27579673,industrial_area,1
5972,,,0
5973,3033.2481249,power_plant,2
5974,2929.25264049,industrial_area,2
5975,2604.13500744,industrial_area,2
5976,,,0
5977,,,0
5978,2535.8628563,industrial_area,2
5979,2700.72961144,industrial_area,2
5980,1681.68394342,industrial_area,5
5981,1678.36611926,industrial_area,5
5982,541.41827188,industrial_area,6
5983,330.4403466,industrial_area,6
5984,,,0
5985,,,0
5986,1310.39895027,industrial_area,1
5987,895.93830105,industrial_area,3
5988,1042.61253511,industrial_works,7
5989,1255.87417393,power_plant,6
5990,1307.9286156,power_plant,6
5991,800.91213814,industrial_works,6
5992,365.92104746,industrial_works,6
5993,70.5751375,industrial_works,5
5994,613.03177209,industrial_works,6
5995,213.31557988,industrial_works,5
5996,306.46213496,industrial_works,5
5997,1007.67586758,industrial_works,6
5998,,,0
5999,,,0
6000,,,0
6001,,,0
6002,3212.24755252,power_plant,3
6003,3091.72205813,industrial_works,4
6004,2859.97403055,industrial_area,3
6005,3157.9074266,industrial_works,3
6006,2867.44582424,industrial_area,3
6007,2533.81959012,industrial_area,3
6008,2901.65292884,industrial_area,3
6009,,,0
6010,,,0
6011,,,0
6012,,,0
6013,,,0
6014,,,0
6015,,,0
6016,,,0
6017,,,0
6018,1620.02528233,industrial_area,2
6019,,,0
6020,,,0
6021,,,0
6022,,,0
6023,,,0
6024,,,0
6025,,,0
6026,,,0
6027,,,0
6028,392.44362493,power_plant,4
6029,2886.87279268,power_plant,2
6030,446.24456454,power_plant,2
6031,542.77960052,power_plant,2
6032,,,0
6033,,,0
6034,,,0
6035,322.12650761,industrial_area,12
6036,,,0
6037,,,0
6038,3846.56937023,power_plant,1
6039,,,0
6040,,,0
6041,,,0
6042,,,0
6043,,,0
6044,,,0
6045,,,0
6046,,,0
6047,,,0
6048,,,0
6049,,,0
6050,,,0
6051,,,0
6052,,,0
6053,,,0
6054,,,0
6055,,,0
6056,,,0
6057,,,0
6058,,,0
6059,,,0
6060,1368.60097073,industrial_area,9
6061,,,0
6062,,,0
6063,,,0
6064,,,0
6065,,,0
6066,1308.04010396,power_plant,1
6067,,,0
6068,,,0
6069,,,0
6070,,,0
6071,3101.94852543,industrial_area,6
6072,,,0
6073,,,0
6074,,,0
6075,,,0
6076,,,0
6077,,,0
6078,,,0
6079,,,0
6080,,,0
6081,,,0
6082,,,0
6083,,,0
6084,,,0
6085,,,0
6086,,,0
6087,,,0
6088,,,0
6089,,,0
6090,,,0
6091,,,0
6092,,,0
6093,,,0
6094,,,0
6095,,,0
6096,,,0
6097,,,0
6098,,,0
6099,,,0
6100,,,0
6101,,,0
6102,2316.43190688,industrial_works,1
6103,,,0
6104,,,0
6105,,,0
6106,2642.93429835,industrial_area,1
6107,,,0
6108,,,0
6109,,,0
6110,,,0
6111,,,0
6112,,,0
6113,,,0
6114,,,0
6115,,,0
6116,,,0
6117,,,0
6118,,,0
6119,,,0
6120,,,0
6121,,,0
6122,,,0
6123,,,0
6124,,,0
6125,,,0
6126,,,0
6127,,,0
6128,,,0
6129,4920.6247289,power_plant,1
6130,,,0
6131,,,0
6132,,,0
6133,1940.22803281,power_plant,1
6134,,,0
6135,588.23898199,industrial_area,13
6136,2335.80430463,power_plant,4
6137,2670.70480215,power_plant,4
6138,2160.68097263,power_plant,4
6139,1013.29162677,power_plant,7
6140,2344.15794461,power_plant,4
6141,2607.29655878,power_plant,4
6142,2560.06192281,power_plant,4
6143,990.62742839,power_plant,6
6144,2716.98556576,power_plant,4
6145,1468.83720388,power_plant,7
6146,2946.71630328,power_plant,4
6147,1211.94737053,power_plant,5
6148,2926.1704343,industrial_area,2
6149,,,0
6150,,,0
6151,,,0
6152,,,0
6153,,,0
6154,,,0
6155,,,0
6156,,,0
6157,,,0
6158,,,0
6159,,,0
6160,,,0
6161,2402.76479071,industrial_area,2
6162,2543.33446096,industrial_area,2
6163,2366.71444331,industrial_area,2
6164,,,0
6165,,,0
6166,,,0
6167,555.14524676,power_plant,6
6168,203.93587082,power_plant,6
6169,702.75943814,power_plant,5
6170,469.68036901,power_plant,6
6171,890.61756134,power_plant,3
6172,4812.73216259,industrial_area,1
6173,2809.91210357,industrial_area,1
6174,2729.43441944,industrial_area,2
6175,,,0
6176,,,0
6177,4758.55808905,industrial_area,1
6178,,,0
6179,1277.23911144,power_plant,6
6180,,,0
6181,,,0
6182,,,0
6183,,,0
6184,,,0
6185,,,0
6186,,,0
6187,,,0
6188,,,0
6189,,,0
6190,,,0
6191,,,0
6192,,,0
6193,,,0
6194,,,0
6195,,,0
6196,,,0
6197,,,0
6198,,,0
6199,,,0
6200,,,0
6201,,,0
6202,,,0
6203,,,0
6204,4519.63536946,industrial_works,4
6205,1851.69134987,industrial_area,5
6206,,,0
6207,819.00299248,industrial_area,11
6208,270.16598794,industrial_area,12
6209,637.29073269,industrial_area,12
6210,3737.46782727,industrial_area,3
6211,4367.87455244,industrial_area,2
6212,550.86767228,industrial_area,5
6213,961.18876627,industrial_area,5
6214,825.53703986,industrial_area,5
6215,2701.0239941,power_plant,2
6216,3478.61162146,power_plant,2
6217,,,0
6218,,,0
6219,,,0
6220,,,0
6221,,,0
6222,,,0
6223,,,0
6224,,,0
6225,,,0
6226,,,0
6227,,,0
6228,,,0
6229,1907.86619822,industrial_area,7
6230,,,0
6231,4129.93058583,industrial_area,2
6232,3920.41056379,industrial_area,2
6233,406.02009199,industrial_area,5
6234,2389.9120675,industrial_area,3
6235,3646.44893593,industrial_area,3
6236,3393.98194003,industrial_area,3
6237,3430.33501648,industrial_area,2
6238,3886.72898975,industrial_area,2
6239,,,0
6240,,,0
6241,,,0
6242,,,0
6243,,,0
6244,,,0
6245,,,0
6246,,,0
6247,,,0
6248,495.72799611,industrial_area,9
6249,826.48867216,industrial_area,7
6250,1136.91616529,industrial_area,7
6251,,,0
6252,,,0
6253,,,0
6254,,,0
6255,,,0
6256,,,0
6257,,,0
6258,,,0
6259,,,0
6260,,,0
6261,386.34051326,industrial_area,1
6262,325.50992717,industrial_area,1
6263,3031.83806271,power_plant,2
6264,,,0
6265,,,0
6266,4428.37189077,industrial_works,1
6267,4743.01793175,industrial_works,1
6268,,,0
6269,607.49138388,power_plant,2
6270,68.26435248,industrial_area,30
6271,2539.4465159,power_plant,2
6272,,,0
6273,,,0
6274,,,0
6275,,,0
6276,,,0
6277,,,0
6278,,,0
6279,,,0
6280,1843.47690618,industrial_area,5
6281,984.08624419,power_plant,5
6282,977.45434619,power_plant,5
6283,1410.39552187,industrial_area,3
6284,468.6399924,industrial_area,12
6285,3035.78219597,industrial_area,3
6286,2225.70336967,industrial_area,3
6287,2962.22728127,industrial_area,3
6288,3675.33625744,industrial_area,3
6289,3781.07740332,industrial_area,3
6290,4440.60288675,industrial_area,2
6291,4455.9713426,industrial_area,1
6292,4902.26603125,industrial_area,1
6293,3489.26076799,power_plant,2
6294,2968.00500311,power_plant,2
6295,1771.87302761,power_plant,1
6296,2163.19103977,power_plant,1
6297,1379.27516972,power_plant,1
6298,1768.56400608,power_plant,1
6299,2160.12672339,power_plant,1
6300,,,0
6301,,,0
6302,,,0
6303,,,0
6304,,,0
6305,,,0
6306,,,0
6307,,,0
6308,,,0
6309,,,0
6310,,,0
6311,,,0
6312,,,0
6313,,,0
6314,,,0
6315,,,0
6316,,,0
6317,,,0
6318,1035.00932365,power_plant,1
6319,,,0
6320,,,0
6321,,,0
6322,,,0
6323,,,0
6324,,,0
6325,,,0
6326,,,0
6327,,,0
6328,,,0
6329,,,0
6330,,,0
6331,,,0
6332,,,0
6333,,,0
6334,2711.08491503,power_plant,1
6335,,,0
6336,,,0
6337,,,0
6338,,,0
6339,,,0
6340,,,0
6341,4798.12521397,industrial_area,1
6342,2103.65122093,industrial_area,13
6343,2783.05980295,industrial_area,10
6344,,,0
6345,3256.80785344,industrial_area,2
6346,2318.1452772,industrial_area,11
6347,,,0
6348,,,0
6349,4772.57684099,industrial_area,1
6350,,,0
6351,,,0
6352,,,0
6353,4561.0838674,industrial_area,1
6354,1638.42826233,power_plant,1
6355,1986.14536349,power_plant,1
6356,1884.67702873,power_plant,1
6357,2194.8848686,power_plant,1
6358,,,0
6359,989.80740347,power_plant,1
6360,,,0
6361,,,0
6362,,,0
6363,,,0
6364,,,0
6365,,,0
6366,,,0
6367,,,0
6368,,,0
6369,,,0
6370,2471.39803817,power_plant,7
6371,,,0
6372,,,0
6373,,,0
6374,,,0
6375,,,0
6376,,,0
6377,,,0
6378,,,0
6379,,,0
6380,,,0
6381,,,0
6382,,,0
6383,,,0
6384,,,0
6385,4335.71669641,industrial_area,1
6386,,,0
6387,,,0
6388,,,0
6389,,,0
6390,,,0
6391,,,0
6392,,,0
6393,4667.48698558,industrial_area,3
6394,,,0
6395,,,0
6396,,,0
6397,,,0
6398,,,0
6399,,,0
6400,,,0
6401,748.97192261,industrial_area,2
6402,4307.113,industrial_area,1
6403,2841.20993049,industrial_area,5
6404,4088.109582,industrial_area,5
6405,,,0
6406,4984.84521056,industrial_area,1
6407,867.28650163,industrial_area,2
6408,,,0
6409,668.83323776,industrial_area,4
6410,553.36789074,industrial_area,4
6411,2324.58646655,industrial_area,8
6412,,,0
6413,,,0
6414,,,0
6415,,,0
6416,1297.67076044,industrial_area,1
6417,765.23869239,industrial_area,41
6418,514.41792195,industrial_area,47
6419,151.25801133,industrial_area,46
6420,505.71163187,industrial_area,34
6421,,,0
6422,4128.19262722,industrial_works,6
6423,3441.12972877,industrial_area,3
6424,413.49957045,industrial_area,12
6425,520.65649976,industrial_area,9
6426,,,0
6427,,,0
6428,,,0
6429,,,0
6430,,,0
6431,2183.0134062,power_plant,2
6432,,,0
6433,,,0
6434,,,0
6435,,,0
6436,,,0
6437,,,0
6438,,,0
6439,,,0
6440,,,0
6441,,,0
6442,,,0
6443,,,0
6444,,,0
6445,,,0
6446,,,0
6447,2081.70711328,industrial_area,4
6448,,,0
6449,,,0
6450,,,0
6451,,,0
6452,,,0
6453,,,0
6454,4817.26099849,industrial_area,1
6455,453.44135133,industrial_area,3
6456,348.63914378,industrial_area,6
6457,574.40005579,industrial_area,6
6458,1095.4990278,industrial_area,6
6459,507.34149038,power_plant,4
6460,1299.11227218,industrial_area,7
6461,1587.20260877,power_plant,6
6462,1798.0767172,power_plant,6
6463,2521.88340234,industrial_area,8
6464,1238.99330892,power_plant,6
6465,1051.74522387,industrial_works,7
6466,1498.81235498,power_plant,6
6467,321.2237775,industrial_works,5
6468,164.54727923,industrial_area,2
6469,498.89668367,industrial_area,5
6470,,,0
6471,810.32472066,industrial_area,10
6472,711.33561631,industrial_area,9
6473,550.45640607,industrial_area,9
6474,481.18352799,industrial_area,9
6475,746.34967573,power_plant,8
6476,,,0
6477,,,0
6478,,,0
6479,,,0
6480,,,0
6481,,,0
6482,,,0
6483,,,0
6484,,,0
6485,,,0
6486,,,0
6487,,,0
6488,,,0
6489,,,0
6490,,,0
6491,,,0
6492,,,0
6493,,,0
6494,,,0
6495,,,0
6496,,,0
6497,,,0
6498,,,0
6499,,,0
6500,,,0
6501,,,0
6502,,,0
6503,,,0
6504,,,0
6505,,,0
6506,,,0
6507,,,0
6508,,,0
6509,,,0
6510,,,0
6511,,,0
6512,,,0
6513,,,0
6514,,,0
6515,,,0
6516,,,0
6517,,,0
6518,,,0
6519,,,0
6520,,,0
6521,,,0
6522,,,0
6523,,,0
6524,,,0
6525,,,0
6526,,,0
6527,,,0
6528,,,0
6529,,,0
6530,,,0
6531,,,0
6532,,,0
6533,,,0
6534,,,0
6535,,,0
6536,,,0
6537,,,0
6538,,,0
6539,,,0
6540,,,0
6541,47.59608416,industrial_area,2
6542,,,0
6543,,,0
6544,619.65502338,industrial_area,1
6545,,,0
6546,,,0
6547,4298.04732099,pipeline,1
6548,4200.40955998,pipeline,1
6549,4635.3244834,pipeline,1
6550,4527.37471093,pipeline,1
6551,4843.98173781,pipeline,1
6552,4753.07238513,pipeline,1
6553,,,0
6554,,,0
6555,,,0
6556,,,0
6557,2546.20751512,power_plant,1
6558,1796.3857211,power_plant,1
6559,,,0
6560,,,0
6561,,,0
6562,,,0
6563,,,0
6564,1996.8739562,power_plant,1
6565,2397.1492405,power_plant,1
6566,,,0
6567,,,0
6568,,,0
6569,,,0
6570,,,0
6571,,,0
6572,,,0
6573,,,0
6574,3724.08523774,power_plant,2
6575,,,0
6576,,,0
6577,4523.4062697,industrial_area,1
6578,,,0
6579,3707.95598404,industrial_area,2
6580,,,0
6581,1235.33821542,industrial_area,1
6582,,,0
6583,,,0
6584,,,0
6585,,,0
6586,,,0
6587,117.28121229,industrial_area,4
6588,2129.43926286,industrial_area,6
6589,2284.07378884,industrial_area,11
6590,,,0
6591,,,0
6592,,,0
6593,1034.20404647,industrial_area,38
6594,4965.55633394,industrial_area,1
6595,728.60938914,industrial_area,21
6596,,,0
6597,1198.87110667,power_plant,3
6598,2445.29653067,industrial_area,3
6599,,,0
6600,,,0
6601,,,0
6602,,,0
6603,1469.94549938,power_plant,2
6604,,,0
6605,,,0
6606,,,0
6607,4747.64318356,industrial_area,1
6608,4639.38455282,industrial_area,1
6609,,,0
6610,,,0
6611,,,0
6612,204.52060607,industrial_works,6
6613,,,0
6614,,,0
6615,,,0
6616,,,0
6617,,,0
6618,,,0
6619,,,0
6620,,,0
6621,,,0
6622,,,0
6623,,,0
6624,,,0
6625,,,0
6626,,,0
6627,,,0
6628,,,0
6629,,,0
6630,,,0
6631,,,0
6632,,,0
6633,,,0
6634,,,0
6635,,,0
6636,,,0
6637,,,0
6638,,,0
6639,,,0
6640,,,0
6641,,,0
6642,,,0
6643,,,0
6644,,,0
6645,,,0
6646,,,0
6647,,,0
6648,,,0
6649,,,0
6650,,,0
6651,,,0
6652,,,0
6653,,,0
6654,,,0
6655,181.21228239,industrial_works,5
6656,,,0
6657,460.63528105,industrial_area,7
6658,250.96425468,industrial_area,7
6659,255.35119129,industrial_area,1
6660,,,0
6661,,,0
6662,,,0
6663,,,0
6664,,,0
6665,,,0
6666,,,0
6667,,,0
6668,,,0
6669,,,0
6670,,,0
6671,179.09889785,industrial_area,4
6672,1895.66978852,industrial_area,9
6673,,,0
6674,,,0
6675,989.69357927,industrial_area,53
6676,,,0
6677,119.67978126,industrial_area,1
6678,189.86821433,industrial_area,2
6679,,,0
6680,456.7232445,industrial_area,3
6681,436.50391709,industrial_area,5
6682,341.95063047,industrial_area,6
6683,1091.17292967,industrial_area,7
6684,453.21590681,power_plant,4
6685,2435.43831764,industrial_area,8
6686,2465.89098716,industrial_works,8
6687,1683.71387678,power_plant,6
6688,1162.69028933,industrial_works,6
6689,1363.43645786,power_plant,6
6690,1571.03468841,power_plant,6
6691,793.71150659,industrial_area,3
6692,1140.3161442,power_plant,6
6693,1368.15819869,power_plant,6
6694,1010.19326677,power_plant,6
6695,1277.23695233,power_plant,6
6696,701.16259027,industrial_works,6
6697,353.65218653,industrial_area,3
6698,316.65326212,industrial_works,6
6699,279.60086429,industrial_works,5
6700,263.34858626,industrial_works,5
6701,2693.17328384,power_plant,4
6702,620.38910493,industrial_works,5
6703,611.29701625,industrial_area,5
6704,530.57417473,industrial_area,5
6705,373.94375571,industrial_area,5
6706,4807.08709083,industrial_area,1
6707,1738.38825662,power_plant,1
6708,1706.61949212,power_plant,1
6709,2093.17610082,power_plant,1
6710,,,0
6711,,,0
6712,4846.45164426,industrial_area,1
6713,4622.65462495,industrial_area,1
6714,4928.16242594,industrial_area,1
6715,,,0
6716,,,0
6717,,,0
6718,,,0
6719,,,0
6720,,,0
6721,,,0
6722,,,0
6723,1699.90833842,industrial_area,2
6724,,,0
6725,,,0
6726,,,0
6727,,,0
6728,,,0
6729,,,0
6730,,,0
6731,1810.94055643,industrial_area,3
6732,1698.52293251,industrial_area,3
6733,,,0
6734,,,0
6735,,,0
6736,,,0
6737,,,0
6738,,,0
6739,,,0
6740,,,0
6741,,,0
6742,,,0
6743,,,0
6744,,,0
6745,,,0
6746,,,0
6747,,,0
6748,,,0
6749,3613.54569033,pipeline,4
6750,,,0
6751,2387.74334761,industrial_area,10
6752,1707.18876496,industrial_area,6
6753,580.21654156,industrial_area,10
6754,1529.74705183,industrial_area,7
6755,612.66117612,industrial_area,13
6756,4498.70807313,industrial_area,2
6757,2440.61496101,industrial_area,6
6758,,,0
6759,,,0
6760,,,0
6761,,,0
6762,3144.97259551,industrial_area,1
6763,,,0
6764,4292.25565046,power_plant,3
6765,,,0
6766,1065.38404668,industrial_works,3
6767,1352.13084448,industrial_works,3
6768,1924.55718401,industrial_area,1
6769,,,0
6770,2561.28135919,industrial_area,2
6771,,,0
6772,,,0
6773,4886.26834854,industrial_area,2
6774,,,0
6775,1975.80626784,industrial_area,3
6776,,,0
6777,2172.09314148,industrial_area,3
6778,3082.40052056,industrial_area,1
6779,,,0
6780,,,0
6781,,,0
6782,,,0
6783,,,0
6784,3717.28625176,power_plant,1
6785,3814.77803281,power_plant,1
6786,3540.15998135,power_plant,1
6787,3602.22735342,power_plant,1
6788,,,0
6789,,,0
6790,,,0
6791,,,0
6792,,,0
6793,,,0
6794,,,0
6795,,,0
6796,,,0
6797,,,0
6798,,,0
6799,,,0
6800,,,0
6801,,,0
6802,,,0
6803,,,0
6804,,,0
6805,,,0
6806,,,0
6807,,,0
6808,,,0
6809,,,0
6810,,,0
6811,,,0
6812,,,0
6813,,,0
6814,,,0
6815,,,0
6816,,,0
6817,,,0
6818,,,0
6819,403.98596739,industrial_area,1
6820,,,0
6821,435.77189352,industrial_area,6
6822,1319.5780184,industrial_area,3
6823,1172.05768705,industrial_area,3
6824,1127.16376886,industrial_area,3
6825,1096.38297381,power_plant,4
6826,575.70336195,industrial_area,10
6827,896.21961864,industrial_area,12
6828,413.71387113,industrial_area,9
6829,167.74189752,industrial_area,9
6830,452.92605765,industrial_area,7
6831,725.92850833,industrial_area,7
6832,,,0
6833,,,0
6834,,,0
6835,,,0
6836,,,0
6837,,,0
6838,,,0
6839,,,0
6840,,,0
6841,,,0
6842,,,0
6843,,,0
6844,,,0
6845,,,0
6846,,,0
6847,,,0
6848,,,0
6849,,,0
6850,,,0
6851,,,0
6852,,,0
6853,,,0
6854,,,0
6855,,,0
6856,,,0
6857,,,0
6858,,,0
6859,,,0
6860,,,0
6861,,,0
6862,,,0
6863,,,0
6864,,,0
6865,,,0
6866,,,0
6867,,,0
6868,,,0
6869,,,0
6870,,,0
6871,,,0
6872,,,0
6873,,,0
6874,,,0
6875,,,0
6876,,,0
6877,,,0
6878,,,0
6879,,,0
6880,,,0
6881,,,0
6882,,,0
6883,,,0
6884,,,0
6885,,,0
6886,,,0
6887,,,0
6888,,,0
6889,,,0
6890,,,0
6891,,,0
6892,,,0
6893,,,0
6894,,,0
6895,,,0
6896,,,0
6897,,,0
6898,,,0
6899,,,0
6900,,,0
6901,,,0
6902,,,0
6903,,,0
6904,,,0
6905,,,0
6906,,,0
6907,,,0
6908,,,0
6909,,,0
6910,,,0
6911,,,0
6912,,,0
6913,,,0
6914,,,0
6915,,,0
6916,,,0
6917,,,0
6918,,,0
6919,,,0
6920,,,0
6921,,,0
6922,,,0
6923,,,0
6924,,,0
6925,,,0
6926,,,0
6927,,,0
6928,,,0
6929,,,0
6930,,,0
6931,464.37799177,power_plant,4
6932,80.44130349,industrial_area,2
6933,,,0
6934,3734.26780244,industrial_area,3
6935,229.68204568,industrial_works,12
6936,928.49300265,industrial_works,6
6937,593.76236992,industrial_works,6
6938,527.2390411,power_plant,5
6939,267.42793047,industrial_works,5
6940,35.91983936,power_plant,5
6941,718.34707733,industrial_area,3
6942,,,0
6943,,,0
6944,,,0
6945,,,0
6946,,,0
6947,,,0
6948,,,0
6949,,,0
6950,,,0
6951,,,0
6952,,,0
6953,,,0
6954,,,0
6955,4415.04324076,industrial_area,1
6956,,,0
6957,,,0
6958,1430.2481669,industrial_area,2
6959,,,0
6960,2257.69711236,industrial_area,7
6961,1787.28846039,industrial_area,9
6962,122.52854695,industrial_area,2
6963,,,0
6964,,,0
6965,1676.46387337,power_plant,2
6966,1486.66240694,power_plant,2
6967,,,0
6968,4148.99443894,power_plant,1
6969,4071.27589431,industrial_area,4
6970,4177.99316091,industrial_area,3
6971,4339.53823021,power_plant,1
6972,,,0
6973,,,0
6974,,,0
6975,,,0
6976,,,0
6977,,,0
6978,538.58763666,power_plant,4
6979,,,0
6980,826.93967692,power_plant,2
6981,,,0
6982,,,0
6983,,,0
6984,,,0
6985,,,0
6986,,,0
6987,,,0
6988,,,0
6989,,,0
6990,,,0
6991,,,0
6992,4300.36446432,industrial_area,2
6993,3205.16508826,industrial_area,13
6994,2849.94554021,industrial_area,13
6995,,,0
6996,,,0
6997,,,0
6998,,,0
6999,,,0
7000,,,0
7001,,,0
7002,,,0
7003,,,0
7004,,,0
7005,,,0
7006,,,0
7007,,,0
7008,,,0
7009,,,0
7010,,,0
7011,,,0
7012,,,0
7013,,,0
7014,,,0
7015,,,0
7016,2550.58380895,industrial_area,1
7017,,,0
7018,,,0
7019,,,0
7020,,,0
7021,,,0
7022,,,0
7023,259.88239861,pipeline,60
7024,,,0
7025,,,0
7026,,,0
7027,,,0
7028,,,0
7029,,,0
7030,,,0
7031,2480.15851636,power_plant,1
7032,,,0
7033,3240.91403492,industrial_area,1
7034,,,0
7035,,,0
7036,,,0
7037,,,0
7038,,,0
7039,,,0
7040,,,0
7041,,,0
7042,,,0
7043,,,0
7044,,,0
7045,417.17185262,industrial_area,6
7046,45.97963871,industrial_area,6
7047,,,0
7048,,,0
7049,,,0
7050,,,0
7051,,,0
7052,,,0
7053,,,0
7054,,,0
7055,,,0
7056,,,0
7057,,,0
7058,,,0
7059,,,0
7060,,,0
7061,,,0
7062,,,0
7063,,,0
7064,,,0
7065,,,0
7066,,,0
7067,,,0
7068,,,0
7069,,,0
7070,,,0
7071,,,0
7072,,,0
7073,,,0
7074,,,0
7075,,,0
7076,,,0
7077,,,0
7078,,,0
7079,,,0
7080,,,0
7081,,,0
7082,,,0
7083,,,0
7084,,,0
7085,,,0
7086,,,0
7087,,,0
7088,,,0
7089,,,0
7090,,,0
7091,,,0
7092,,,0
7093,,,0
7094,,,0
7095,,,0
7096,,,0
7097,,,0
7098,,,0
7099,572.05158761,industrial_area,11
7100,258.01500248,industrial_works,5
7101,269.92126315,industrial_works,6
7102,,,0
7103,3466.34564379,industrial_area,1
7104,,,0
7105,,,0
7106,,,0
7107,,,0
7108,,,0
7109,,,0
7110,,,0
7111,,,0
7112,,,0
7113,,,0
7114,,,0
7115,,,0
7116,,,0
7117,535.99800854,industrial_area,3
7118,,,0
7119,,,0
7120,,,0
7121,,,0
7122,,,0
7123,,,0
7124,,,0
7125,,,0
7126,,,0
7127,,,0
7128,304.82590065,industrial_area,2
7129,440.27263227,power_plant,2
7130,,,0
7131,355.9497203,industrial_area,18
7132,120.5899562,industrial_area,49
7133,4422.78027975,industrial_area,1
7134,,,0
7135,,,0
7136,,,0
7137,,,0
7138,,,0
7139,,,0
7140,,,0
7141,,,0
7142,,,0
7143,,,0
7144,,,0
7145,,,0
7146,,,0
7147,,,0
7148,,,0
7149,,,0
7150,,,0
7151,,,0
7152,,,0
7153,,,0
7154,,,0
7155,,,0
7156,,,0
7157,,,0
7158,,,0
7159,,,0
7160,,,0
7161,,,0
7162,,,0
7163,,,0
7164,,,0
7165,,,0
7166,,,0
7167,,,0
7168,,,0
7169,4189.42256759,power_plant,4
7170,2063.29637705,industrial_works,1
7171,1946.17339618,industrial_area,1
7172,4286.76955251,industrial_area,3
7173,3880.49470246,industrial_area,3
7174,,,0
7175,,,0
7176,,,0
7177,,,0
7178,,,0
7179,,,0
7180,,,0
7181,,,0
7182,,,0
7183,,,0
7184,4607.57098436,power_plant,1
7185,4287.13053295,power_plant,1
7186,4696.55444708,power_plant,1
7187,4318.10168245,power_plant,1
7188,,,0
7189,,,0
7190,,,0
7191,,,0
7192,,,0
7193,,,0
7194,,,0
7195,,,0
7196,383.2104344,industrial_area,21
7197,2405.94784032,industrial_area,6
7198,674.23151282,power_plant,3
7199,803.11680753,power_plant,3
7200,885.96929007,power_plant,1
7201,390.03323399,power_plant,1
7202,521.78952471,power_plant,1
7203,723.54473511,industrial_area,1
7204,,,0
7205,2907.47717727,industrial_works,1
7206,4466.65672071,power_plant,1
7207,3023.30006987,industrial_area,1
7208,3389.19084285,industrial_area,1
7209,2610.3604298,industrial_area,14
7210,2779.13116636,industrial_area,2
7211,,,0
7212,,,0
7213,,,0
7214,,,0
7215,,,0
7216,,,0
7217,,,0
7218,,,0
7219,,,0
7220,,,0
7221,,,0
7222,606.03358847,industrial_area,4
7223,1302.04672185,industrial_works,6
7224,2401.23600128,industrial_area,8
7225,4594.50381626,pipeline,1
7226,,,0
7227,,,0
7228,3227.61617996,industrial_area,1
7229,,,0
7230,,,0
7231,,,0
7232,,,0
7233,,,0
7234,,,0
7235,,,0
7236,,,0
7237,,,0
7238,,,0
7239,,,0
7240,,,0
7241,,,0
7242,,,0
7243,,,0
7244,,,0
7245,,,0
7246,,,0
7247,,,0
7248,,,0
7249,,,0
7250,,,0
7251,,,0
7252,,,0
7253,,,0
7254,,,0
7255,,,0
7256,,,0
7257,,,0
7258,,,0
7259,,,0
7260,,,0
7261,,,0
7262,,,0
7263,,,0
7264,,,0
7265,,,0
7266,,,0
7267,,,0
7268,,,0
7269,,,0
7270,,,0
7271,,,0
7272,,,0
