event_id,latitude,longitude,event_date,event_time,confidence,bright_ti4,bright_ti5,frp,daynight,cluster_id,nearest_facility_distance_m,nearest_facility_type,facilities_within_radius,total_detections,active_days,cluster_mean_frp,cluster_max_frp,persistence_score,ndvi_mean,ndbi_mean,ndwi_mean,swir1_mean,swir2_mean,valid_pixel_fraction
801,7.28845,81.79851,2026-09-11,08:01:00,n,340.97,305.46,3.59,D,977.0,,,0,14.0,7.0,5.063571428571428,11.09,0.3182,0.3851313613780979,0.0894512564589823,-0.4493258341078042,0.3376165526915429,0.2285581545588684,1.0
802,7.29179,81.79798,2026-09-11,08:01:00,n,348.4,305.89,3.59,D,977.0,,,0,14.0,7.0,5.063571428571428,11.09,0.3182,0.330423139605481,0.1313041806715544,-0.4206077938846162,0.3502923094852121,0.2400059815963686,1.0
1838,7.28845,81.79851,2026-09-11,08:01:00,n,340.97,305.46,3.59,D,977.0,,,0,14.0,7.0,5.063571428571428,11.09,0.3182,0.3851313613780979,0.0894512564589823,-0.4493258341078042,0.3376165526915429,0.2285581545588684,1.0
1839,7.29179,81.79798,2026-09-11,08:01:00,n,348.4,305.89,3.59,D,977.0,,,0,14.0,7.0,5.063571428571428,11.09,0.3182,0.330423139605481,0.1313041806715544,-0.4206077938846162,0.3502923094852121,0.2400059815963686,1.0
4429,7.29368,81.80795,2026-08-30,08:26:00,l,332.54,303.12,2.34,D,977.0,4524.74298935,industrial_area,1,14.0,7.0,5.063571428571428,11.09,0.3182,0.3137676823941197,0.1458829815950571,-0.4066437275347935,0.3547306151140219,0.2459067626714386,1.0
4814,7.28933,81.79167,2026-09-01,07:48:00,n,340.16,305.52,11.09,D,977.0,,,0,14.0,7.0,5.063571428571428,11.09,0.3182,0.3719368421398965,0.1033658370826217,-0.4449570259379554,0.3384914061757627,0.2287689699815018,1.0
5151,7.29333,81.80293,2026-09-02,07:29:00,n,330.0,298.71,1.98,D,977.0,,,0,14.0,7.0,5.063571428571428,11.09,0.3182,0.3187616912120151,0.1397509406530321,-0.4124927933945255,0.3524891357214983,0.242880151592999,1.0
5399,7.30441,81.79688,2026-08-24,08:37:00,n,332.84,290.93,2.08,D,977.0,4905.72451392,industrial_area,1,14.0,7.0,5.063571428571428,11.09,0.3182,0.5813350574680334,-0.2448102173050134,-0.5437154096151792,0.1627816894088027,0.092852001992469,1.0
5545,7.29306,81.77975,2026-08-25,08:20:00,n,340.33,299.06,5.51,D,977.0,,,0,14.0,7.0,5.063571428571428,11.09,0.3182,0.3152643680526772,0.1470141548930707,-0.4147407323369988,0.3497533201962142,0.241351391621265,1.0
5546,7.29373,81.78432,2026-08-25,08:20:00,n,337.62,298.18,5.05,D,977.0,,,0,14.0,7.0,5.063571428571428,11.09,0.3182,0.3055924074037421,0.1581036278274877,-0.4118034878431599,0.3608999267344188,0.2487818603708547,1.0
5548,7.29684,81.77921,2026-08-25,08:20:00,n,336.78,296.96,5.51,D,977.0,,,0,14.0,7.0,5.063571428571428,11.09,0.3182,0.297248153113488,0.1603416110665646,-0.4039868749426172,0.3529665037740415,0.2449653564531217,1.0
5549,7.2975,81.78377,2026-08-25,08:20:00,n,339.7,297.17,5.05,D,977.0,,,0,14.0,7.0,5.063571428571428,11.09,0.3182,0.2811372495857347,0.1750349845391334,-0.3974544758179862,0.3660903808031435,0.2539014648004922,1.0
5550,7.29885,81.79293,2026-08-25,08:20:00,n,336.01,297.82,7.42,D,977.0,,,0,14.0,7.0,5.063571428571428,11.09,0.3182,0.2621406949709947,0.1905627357370489,-0.3893438133695567,0.37750112321919,0.2625866455509822,1.0
6341,7.30599,81.79197,2026-08-20,08:13:00,n,347.92,296.19,10.5,D,977.0,4798.12521397,industrial_area,1,14.0,7.0,5.063571428571428,11.09,0.3182,0.5894840695218714,-0.2483949711288521,-0.5464106028610065,0.1615707765067782,0.0921028319808101,1.0
810,7.49562,81.22058,2026-09-11,08:01:00,l,338.41,307.55,4.67,D,978.0,,,0,8.0,3.0,9.428749999999999,17.94,0.0536,0.3436232252111164,0.1642564581035585,-0.442706916298034,0.3112470700179983,0.2420701658938924,1.0
811,7.499,81.22006,2026-09-11,08:01:00,n,341.23,307.27,4.67,D,978.0,,,0,8.0,3.0,9.428749999999999,17.94,0.0536,0.3245720701614467,0.1813554803302227,-0.4296867115749364,0.3181901611678768,0.2528082764110877,1.0
1847,7.49562,81.22058,2026-09-11,08:01:00,l,338.41,307.55,4.67,D,978.0,,,0,8.0,3.0,9.428749999999999,17.94,0.0536,0.3436232252111164,0.1642564581035585,-0.442706916298034,0.3112470700179983,0.2420701658938924,1.0
1848,7.499,81.22006,2026-09-11,08:01:00,n,341.23,307.27,4.67,D,978.0,,,0,8.0,3.0,9.428749999999999,17.94,0.0536,0.3245720701614467,0.1813554803302227,-0.4296867115749364,0.3181901611678768,0.2528082764110877,1.0
10019,7.49176,81.23442,2026-07-27,07:22:00,n,341.15,295.39,17.58,D,978.0,,,0,8.0,3.0,9.428749999999999,17.94,0.0536,0.5439419988581277,-0.0035086799560412,-0.553736908428514,0.2632095948501955,0.1644812010417808,1.0
10020,7.49695,81.22931,2026-07-27,07:22:00,n,348.87,294.97,17.94,D,978.0,,,0,8.0,3.0,9.428749999999999,17.94,0.0536,0.4429782968500502,0.0560748809575029,-0.4929556144802388,0.2779634277030709,0.189640307571608,1.0
10021,7.49772,81.23351,2026-07-27,07:22:00,h,367.0,297.39,17.58,D,978.0,,,0,8.0,3.0,9.428749999999999,17.94,0.0536,0.4556702364445874,0.0473167335521985,-0.4988688991185056,0.2691894775198307,0.1837574706205487,1.0
11028,7.48689,81.22207,2026-07-17,08:50:00,n,329.99,297.74,3.65,D,978.0,,,0,8.0,3.0,9.428749999999999,17.94,0.0536,0.5026215936224474,0.0305672893058314,-0.5329709090503696,0.2898477537928556,0.1854342772803647,1.0
824,7.9255,81.19964,2026-09-11,08:01:00,l,349.98,308.62,11.34,D,979.0,,,0,4.0,1.0,11.34,11.34,1.0,0.5354851911644578,-0.1583433678238875,-0.5354403530576701,0.2467490233184435,0.1513039306764767,1.0
825,7.92887,81.1991,2026-09-11,08:01:00,l,352.39,305.79,11.34,D,979.0,,,0,4.0,1.0,11.34,11.34,1.0,0.5234411623900466,-0.1412394933166421,-0.5301641476135743,0.2524611815297248,0.1565335693603629,1.0
1861,7.9255,81.19964,2026-09-11,08:01:00,l,349.98,308.62,11.34,D,979.0,,,0,4.0,1.0,11.34,11.34,1.0,0.5354851911644578,-0.1583433678238875,-0.5354403530576701,0.2467490233184435,0.1513039306764767,1.0
1862,7.92887,81.1991,2026-09-11,08:01:00,l,352.39,305.79,11.34,D,979.0,,,0,4.0,1.0,11.34,11.34,1.0,0.5234411623900466,-0.1412394933166421,-0.5301641476135743,0.2524611815297248,0.1565335693603629,1.0
835,8.13688,79.99423,2026-09-11,08:01:00,l,334.1,300.19,4.03,D,980.0,,,0,5.0,2.0,3.960000000000001,4.32,0.1818,0.5839998749337227,-0.1204718948068614,-0.5485759215190353,0.2390969018921521,0.1336418919574687,0.74072265625
836,8.1375,79.99817,2026-09-11,08:01:00,l,333.52,300.43,4.32,D,980.0,,,0,5.0,2.0,3.960000000000001,4.32,0.1818,0.6194753069355242,-0.1451788338398887,-0.5639578419742194,0.2265928152736295,0.1226884283331288,0.706787109375
1872,8.13688,79.99423,2026-09-11,08:01:00,l,334.1,300.19,4.03,D,980.0,,,0,5.0,2.0,3.960000000000001,4.32,0.1818,0.5839998749337227,-0.1204718948068614,-0.5485759215190353,0.2390969018921521,0.1336418919574687,0.74072265625
1873,8.1375,79.99817,2026-09-11,08:01:00,l,333.52,300.43,4.32,D,980.0,,,0,5.0,2.0,3.960000000000001,4.32,0.1818,0.6194753069355242,-0.1451788338398887,-0.5639578419742194,0.2265928152736295,0.1226884283331288,0.706787109375
4636,8.14198,79.99303,2026-08-31,08:07:00,n,337.81,303.02,3.1,D,980.0,,,0,5.0,2.0,3.960000000000001,4.32,0.1818,0.632904565605945,-0.1468211054816425,-0.5759862050426432,0.2273637315686602,0.122777264958642,0.8623046875
842,8.29306,80.13734,2026-09-11,08:01:00,l,335.15,304.39,6.55,D,981.0,,,0,8.0,1.0,7.279999999999999,8.29,1.0,0.4484208446912417,-0.0015221542029229,-0.515343499301529,0.287279333103723,0.1851550379900897,0.995849609375
843,8.29397,80.13721,2026-09-11,08:01:00,l,338.34,304.61,6.68,D,981.0,,,0,8.0,1.0,7.279999999999999,8.29,1.0,0.4492198655237623,-5.348891354390022e-05,-0.515640345844483,0.2880908203442232,0.1852650145729057,1.0
845,8.29746,80.13666,2026-09-11,08:01:00,l,337.35,305.64,7.6,D,981.0,,,0,8.0,1.0,7.279999999999999,8.29,1.0,0.4525122857629162,-0.0146508790787682,-0.5105014020594549,0.2820291259977239,0.1797241943504559,1.0
846,8.29808,80.14052,2026-09-11,08:01:00,l,334.76,302.53,8.29,D,981.0,,,0,8.0,1.0,7.279999999999999,8.29,1.0,0.4461839082352954,-0.0126686648525009,-0.5094199778393317,0.2858242187576252,0.1832081298907724,1.0
1879,8.29306,80.13734,2026-09-11,08:01:00,l,335.15,304.39,6.55,D,981.0,,,0,8.0,1.0,7.279999999999999,8.29,1.0,0.4484208446912417,-0.0015221542029229,-0.515343499301529,0.287279333103723,0.1851550379900897,0.995849609375
1880,8.29397,80.13721,2026-09-11,08:01:00,l,338.34,304.61,6.68,D,981.0,,,0,8.0,1.0,7.279999999999999,8.29,1.0,0.4492198655237623,-5.348891354390022e-05,-0.515640345844483,0.2880908203442232,0.1852650145729057,1.0
1882,8.29746,80.13666,2026-09-11,08:01:00,l,337.35,305.64,7.6,D,981.0,,,0,8.0,1.0,7.279999999999999,8.29,1.0,0.4525122857629162,-0.0146508790787682,-0.5105014020594549,0.2820291259977239,0.1797241943504559,1.0
1883,8.29808,80.14052,2026-09-11,08:01:00,l,334.76,302.53,8.29,D,981.0,,,0,8.0,1.0,7.279999999999999,8.29,1.0,0.4461839082352954,-0.0126686648525009,-0.5094199778393317,0.2858242187576252,0.1832081298907724,1.0
849,8.31788,80.3184,2026-09-11,08:01:00,n,340.09,305.3,4.56,D,982.0,,,0,4.0,1.0,4.375,4.56,1.0,0.4505414076238466,-0.0030330970624343,-0.5105458728179209,0.2882528822803706,0.1839024811348222,0.97412109375
850,8.31956,80.318,2026-09-11,08:01:00,n,337.92,304.3,4.19,D,982.0,,,0,4.0,1.0,4.375,4.56,1.0,0.450023758773165,-0.0018093079002657,-0.5091207869579353,0.289291519889159,0.183855384900401,0.97021484375
1886,8.31788,80.3184,2026-09-11,08:01:00,n,340.09,305.3,4.56,D,982.0,,,0,4.0,1.0,4.375,4.56,1.0,0.4505414076238466,-0.0030330970624343,-0.5105458728179209,0.2882528822803706,0.1839024811348222,0.97412109375
1887,8.31956,80.318,2026-09-11,08:01:00,n,337.92,304.3,4.19,D,982.0,,,0,4.0,1.0,4.375,4.56,1.0,0.450023758773165,-0.0018093079002657,-0.5091207869579353,0.289291519889159,0.183855384900401,0.97021484375
860,8.42157,80.53754,2026-09-11,08:01:00,l,338.26,303.11,3.49,D,983.0,4173.46917895,industrial_area,2,10.0,4.0,6.151,13.78,0.1429,0.3895748022112874,0.0367425969296374,-0.4837721387710469,0.3280487371013597,0.2133057537961211,0.937744140625
861,8.42381,80.52951,2026-09-11,08:01:00,l,340.72,306.3,7.21,D,983.0,3327.45633827,industrial_area,2,10.0,4.0,6.151,13.78,0.1429,0.3400608751733536,0.0695270061911688,-0.4497125295299224,0.3419116954518257,0.2292519656890952,0.99365234375
1897,8.42157,80.53754,2026-09-11,08:01:00,l,338.26,303.11,3.49,D,983.0,4173.46917895,industrial_area,2,10.0,4.0,6.151,13.78,0.1429,0.3895748022112874,0.0367425969296374,-0.4837721387710469,0.3280487371013597,0.2133057537961211,0.937744140625
1898,8.42381,80.52951,2026-09-11,08:01:00,l,340.72,306.3,7.21,D,983.0,3327.45633827,industrial_area,2,10.0,4.0,6.151,13.78,0.1429,0.3400608751733536,0.0695270061911688,-0.4497125295299224,0.3419116954518257,0.2292519656890952,0.99365234375
2315,8.4287,80.5266,2026-09-03,08:52:00,n,330.2,292.89,6.28,D,983.0,2736.08907621,industrial_area,2,10.0,4.0,6.151,13.78,0.1429,0.3558156314967669,0.056221742382213,-0.4613696699768902,0.3419739618664493,0.2250008061000441,0.99951171875
2316,8.43132,80.52473,2026-09-03,08:52:00,n,346.03,292.96,7.77,D,983.0,2398.80508565,industrial_area,2,10.0,4.0,6.151,13.78,0.1429,0.3530974819626141,0.0597771887270111,-0.4628512200953595,0.3463242734681191,0.2283711355338748,0.999755859375
5593,8.4179,80.5202,2026-08-25,08:20:00,n,334.3,287.87,1.09,D,983.0,3092.78801623,industrial_area,2,10.0,4.0,6.151,13.78,0.1429,0.3267407251122309,0.0858701061622596,-0.4391563318329938,0.316485473830653,0.2201647217007121,1.0
5594,8.41851,80.52428,2026-08-25,08:20:00,n,335.59,290.38,3.76,D,983.0,3317.99022504,industrial_area,2,10.0,4.0,6.151,13.78,0.1429,0.3221632318810573,0.0915922342513496,-0.4400210617147324,0.332766357577384,0.2293225830380834,1.0
7172,8.4068,80.52273,2026-08-14,08:26:00,n,348.21,298.59,13.78,D,983.0,4286.76955251,industrial_area,3,10.0,4.0,6.151,13.78,0.1429,0.3664870981891384,0.0535770409792459,-0.4563770922137517,0.2933330808682513,0.2041652832658655,1.0
7173,8.41071,80.52218,2026-08-14,08:26:00,n,337.57,298.34,7.43,D,983.0,3880.49470246,industrial_area,3,10.0,4.0,6.151,13.78,0.1429,0.3455485314916836,0.0654534410861011,-0.4422427447109713,0.2980040809738641,0.2092619012788171,0.9990234375
865,8.49105,80.13333,2026-09-11,08:01:00,l,333.92,302.95,9.01,D,984.0,,,0,4.0,1.0,5.7299999999999995,9.01,1.0,0.5242180199976872,-0.0927362332099329,-0.5421035870621398,0.2826149517816011,0.1703859592627211,0.9111328125
1902,8.49105,80.13333,2026-09-11,08:01:00,l,333.92,302.95,9.01,D,984.0,,,0,4.0,1.0,5.7299999999999995,9.01,1.0,0.5242180199976872,-0.0927362332099329,-0.5421035870621398,0.2826149517816011,0.1703859592627211,0.9111328125
1903,8.49392,80.12891,2026-09-11,08:01:00,l,332.86,301.85,2.45,D,984.0,,,0,4.0,1.0,5.7299999999999995,9.01,1.0,0.5319800245697953,-0.0995958707499926,-0.5438989927013141,0.2822121306561833,0.170231438188688,0.867431640625
868,8.50874,80.17788,2026-09-11,08:01:00,l,332.71,307.19,7.63,D,985.0,,,0,5.0,2.0,10.297999999999998,23.97,0.4,0.4890553680422378,-0.0615778538714596,-0.5217791721428949,0.2993272369000364,0.1825581817597203,0.684814453125
869,8.51221,80.17732,2026-09-11,08:01:00,l,341.24,304.78,6.13,D,985.0,,,0,5.0,2.0,10.297999999999998,23.97,0.4,0.5565214952014031,-0.1060201784064327,-0.5567113482703163,0.2702248073942266,0.1568846046609153,0.69775390625
1905,8.50874,80.17788,2026-09-11,08:01:00,l,332.71,307.19,7.63,D,985.0,,,0,5.0,2.0,10.297999999999998,23.97,0.4,0.4890553680422378,-0.0615778538714596,-0.5217791721428949,0.2993272369000364,0.1825581817597203,0.684814453125
1906,8.51221,80.17732,2026-09-11,08:01:00,l,341.24,304.78,6.13,D,985.0,,,0,5.0,2.0,10.297999999999998,23.97,0.4,0.5565214952014031,-0.1060201784064327,-0.5567113482703163,0.2702248073942266,0.1568846046609153,0.69775390625
3680,8.50974,80.18266,2026-09-06,07:56:00,l,335.74,294.4,23.97,D,985.0,,,0,5.0,2.0,10.297999999999998,23.97,0.4,0.4994926163666673,-0.0621870723249321,-0.5323773594523453,0.2881826008393002,0.1767359044029751,0.816650390625
890,26.77685,90.32755,2026-09-11,08:05:00,n,332.52,291.5,3.91,D,986.0,,,0,4.0,1.0,3.3600000000000003,3.91,1.0,0.6431463494251556,-0.1695491517497088,-0.5407277862353598,0.2363481908207432,0.12515438603658,0.890625
891,26.77699,90.32763,2026-09-11,08:05:00,n,331.36,291.43,2.81,D,986.0,,,0,4.0,1.0,3.3600000000000003,3.91,1.0,0.6418130878643535,-0.1696054366823238,-0.5400105622800468,0.2367723638192329,0.1256733223075525,0.891357421875
1927,26.77685,90.32755,2026-09-11,08:05:00,n,332.52,291.5,3.91,D,986.0,,,0,4.0,1.0,3.3600000000000003,3.91,1.0,0.6431463494251556,-0.1695491517497088,-0.5407277862353598,0.2363481908207432,0.12515438603658,0.890625
1928,26.77699,90.32763,2026-09-11,08:05:00,n,331.36,291.43,2.81,D,986.0,,,0,4.0,1.0,3.3600000000000003,3.91,1.0,0.6418130878643535,-0.1696054366823238,-0.5400105622800468,0.2367723638192329,0.1256733223075525,0.891357421875
893,25.71746,68.85942,2026-09-11,08:07:00,h,367.0,307.76,14.77,D,987.0,,,0,4.0,1.0,12.995000000000001,14.77,1.0,0.3425163699820533,0.0090183734266102,-0.4061225137020111,0.3020338134610938,0.2163204344888072,1.0
894,25.71819,68.86267,2026-09-11,08:07:00,n,331.61,302.36,11.22,D,987.0,,,0,4.0,1.0,12.995000000000001,14.77,1.0,0.3617738400400666,-0.0029076212144578,-0.4187885828771013,0.3041324219066155,0.2154944824033009,1.0
1930,25.71746,68.85942,2026-09-11,08:07:00,h,367.0,307.76,14.77,D,987.0,,,0,4.0,1.0,12.995000000000001,14.77,1.0,0.3425163699820533,0.0090183734266102,-0.4061225137020111,0.3020338134610938,0.2163204344888072,1.0
1931,25.71819,68.86267,2026-09-11,08:07:00,n,331.61,302.36,11.22,D,987.0,,,0,4.0,1.0,12.995000000000001,14.77,1.0,0.3617738400400666,-0.0029076212144578,-0.4187885828771013,0.3041324219066155,0.2154944824033009,1.0
895,25.86803,68.93196,2026-09-11,08:07:00,h,367.0,305.35,7.12,D,988.0,,,0,8.0,2.0,6.5375,8.03,0.0435,0.3190263975996836,-0.0382632275943606,-0.3707902578834174,0.2686073972427039,0.2092017579752791,1.0
896,25.86876,68.93517,2026-09-11,08:07:00,n,344.54,304.8,8.03,D,988.0,,,0,8.0,2.0,6.5375,8.03,0.0435,0.3363751072304286,-0.04740085792325,-0.3856352535356732,0.2671265137223599,0.2058591796740074,1.0
897,25.86924,68.93317,2026-09-11,08:07:00,h,367.0,306.44,7.52,D,988.0,,,0,8.0,2.0,6.5375,8.03,0.0435,0.3309601897551898,-0.0440044025333736,-0.3799489235388771,0.2678457030287973,0.2070095703575134,1.0
1932,25.86803,68.93196,2026-09-11,08:07:00,h,367.0,305.35,7.12,D,988.0,,,0,8.0,2.0,6.5375,8.03,0.0435,0.3190263975996836,-0.0382632275943606,-0.3707902578834174,0.2686073972427039,0.2092017579752791,1.0
1933,25.86876,68.93517,2026-09-11,08:07:00,n,344.54,304.8,8.03,D,988.0,,,0,8.0,2.0,6.5375,8.03,0.0435,0.3363751072304286,-0.04740085792325,-0.3856352535356732,0.2671265137223599,0.2058591796740074,1.0
1934,25.86924,68.93317,2026-09-11,08:07:00,h,367.0,306.44,7.52,D,988.0,,,0,8.0,2.0,6.5375,8.03,0.0435,0.3309601897551898,-0.0440044025333736,-0.3799489235388771,0.2678457030287973,0.2070095703575134,1.0
10040,25.86016,68.93331,2026-07-27,09:09:00,n,333.66,300.18,3.48,D,988.0,,,0,8.0,2.0,6.5375,8.03,0.0435,0.2462588138171411,-0.0366599126202015,-0.29704512528128,0.2945598388469079,0.231558105426302,1.0
10041,25.86451,68.93274,2026-07-27,09:09:00,n,337.77,299.25,3.48,D,988.0,,,0,8.0,2.0,6.5375,8.03,0.0435,0.2747740470994999,-0.0538758494216674,-0.3185596754251281,0.2916554686926247,0.225982495034259,1.0
899,27.63409,68.3868,2026-09-11,08:07:00,n,355.68,307.0,5.17,D,989.0,,,0,6.0,1.0,4.486666666666667,6.07,1.0,0.3660364317429269,-0.0559659059327532,-0.4156099855724783,0.3044760500415577,0.2119750244000897,1.0
900,27.63629,68.39639,2026-09-11,08:07:00,n,343.12,305.53,2.22,D,989.0,,,0,6.0,1.0,4.486666666666667,6.07,1.0,0.378286026675185,-0.0632352703579826,-0.4202760993653335,0.2871850586489017,0.2015620359888998,1.0
901,27.63903,68.38539,2026-09-11,08:07:00,h,367.0,305.86,6.07,D,989.0,,,0,6.0,1.0,4.486666666666667,6.07,1.0,0.4271966520473174,-0.0833419922634877,-0.4652166952126606,0.2883208495732106,0.1875421630993514,1.0
1936,27.63409,68.3868,2026-09-11,08:07:00,n,355.68,307.0,5.17,D,989.0,,,0,6.0,1.0,4.486666666666667,6.07,1.0,0.3660364317429269,-0.0559659059327532,-0.4156099855724783,0.3044760500415577,0.2119750244000897,1.0
1937,27.63629,68.39639,2026-09-11,08:07:00,n,343.12,305.53,2.22,D,989.0,,,0,6.0,1.0,4.486666666666667,6.07,1.0,0.378286026675185,-0.0632352703579826,-0.4202760993653335,0.2871850586489017,0.2015620359888998,1.0
1938,27.63903,68.38539,2026-09-11,08:07:00,h,367.0,305.86,6.07,D,989.0,,,0,6.0,1.0,4.486666666666667,6.07,1.0,0.4271966520473174,-0.0833419922634877,-0.4652166952126606,0.2883208495732106,0.1875421630993514,1.0
902,28.05176,69.36261,2026-09-11,08:07:00,n,336.11,307.66,5.06,D,990.0,295.93812533,industrial_area,4,11.0,2.0,3.049090909090909,5.06,2.0,0.4776557544778478,-0.165267417940547,-0.4700449549385804,0.2295417968216497,0.1603613037627838,1.0
903,28.05294,69.36815,2026-09-11,08:07:00,n,344.23,309.87,5.06,D,990.0,552.60276085,industrial_area,4,11.0,2.0,3.049090909090909,5.06,2.0,0.4945195476570298,-0.1758000703973646,-0.4869783786257676,0.235437744144292,0.1644552978732463,1.0
924,28.05046,69.3678,2026-09-11,20:32:00,n,316.38,295.67,1.72,N,990.0,377.6287211,industrial_area,4,11.0,2.0,3.049090909090909,5.06,2.0,0.5005269435210836,-0.1796920028796139,-0.4894537704541808,0.2303782469771249,0.1600077637062895,1.0
1034,28.05043,69.36802,2026-09-11,22:14:00,n,309.48,293.94,1.32,N,990.0,397.43064991,industrial_area,4,11.0,2.0,3.049090909090909,5.06,2.0,0.5028844744996022,-0.1811668144301977,-0.4910951231017827,0.2298708007192544,0.1591995360677174,1.0
1035,28.05118,69.36514,2026-09-11,22:14:00,n,305.0,293.63,1.32,N,990.0,215.42131538,industrial_area,4,11.0,2.0,3.049090909090909,5.06,2.0,0.4793520808465276,-0.1664514089685841,-0.47213663289086,0.2299837890109302,0.1609981690166932,1.0
1939,28.05176,69.36261,2026-09-11,08:07:00,n,336.11,307.66,5.06,D,990.0,295.93812533,industrial_area,4,11.0,2.0,3.049090909090909,5.06,2.0,0.4776557544778478,-0.165267417940547,-0.4700449549385804,0.2295417968216497,0.1603613037627838,1.0
1940,28.05294,69.36815,2026-09-11,08:07:00,n,344.23,309.87,5.06,D,990.0,552.60276085,industrial_area,4,11.0,2.0,3.049090909090909,5.06,2.0,0.4945195476570298,-0.1758000703973646,-0.4869783786257676,0.235437744144292,0.1644552978732463,1.0
1961,28.05046,69.3678,2026-09-11,20:32:00,n,316.38,295.67,1.72,N,990.0,377.6287211,industrial_area,4,11.0,2.0,3.049090909090909,5.06,2.0,0.5005269435210836,-0.1796920028796139,-0.4894537704541808,0.2303782469771249,0.1600077637062895,1.0
2071,28.05043,69.36802,2026-09-11,22:14:00,n,309.48,293.94,1.32,N,990.0,397.43064991,industrial_area,4,11.0,2.0,3.049090909090909,5.06,2.0,0.5028844744996022,-0.1811668144301977,-0.4910951231017827,0.2298708007192544,0.1591995360677174,1.0
2072,28.05118,69.36514,2026-09-11,22:14:00,n,305.0,293.63,1.32,N,990.0,215.42131538,industrial_area,4,11.0,2.0,3.049090909090909,5.06,2.0,0.4793520808465276,-0.1664514089685841,-0.47213663289086,0.2299837890109302,0.1609981690166932,1.0
2250,28.05062,69.37006,2026-09-12,07:50:00,n,332.69,299.69,4.58,D,990.0,597.14959057,industrial_area,4,11.0,2.0,3.049090909090909,5.06,2.0,0.5279305947716857,-0.2007998623193055,-0.5101748683599157,0.2280106932585113,0.1554349853549865,1.0
917,34.15523,74.19093,2026-09-11,08:09:00,n,332.36,300.75,3.76,D,991.0,,,0,4.0,1.0,2.77,3.76,1.0,0.615211513354649,-0.1656880320515548,-0.5693335817213747,0.1524920410670347,0.0954196533152753,1.0
918,34.15862,74.19041,2026-09-11,08:09:00,n,329.45,299.49,1.78,D,991.0,,,0,4.0,1.0,2.77,3.76,1.0,0.6376437060311789,-0.1793568375109989,-0.5906790506022467,0.1488503906798541,0.0922190674095873,1.0
1954,34.15523,74.19093,2026-09-11,08:09:00,n,332.36,300.75,3.76,D,991.0,,,0,4.0,1.0,2.77,3.76,1.0,0.615211513354649,-0.1656880320515548,-0.5693335817213747,0.1524920410670347,0.0954196533152753,1.0
1955,34.15862,74.19041,2026-09-11,08:09:00,n,329.45,299.49,1.78,D,991.0,,,0,4.0,1.0,2.77,3.76,1.0,0.6376437060311789,-0.1793568375109989,-0.5906790506022467,0.1488503906798541,0.0922190674095873,1.0
940,21.16485,72.6702,2026-09-11,20:34:00,n,335.84,290.35,10.53,N,992.0,,,0,10.0,3.0,6.666000000000001,10.53,0.3333,0.270970726138011,-0.1047741185355984,-0.3064902933379419,0.1595456130005634,0.122439393084138,0.8125
941,21.16537,72.66583,2026-09-11,20:34:00,n,334.66,289.32,10.37,N,992.0,,,0,10.0,3.0,6.666000000000001,10.53,0.3333,0.2904452765262533,-0.0919258659875979,-0.3208453843289454,0.1706372517142574,0.1303497048642764,0.90966796875
1977,21.16485,72.6702,2026-09-11,20:34:00,n,335.84,290.35,10.53,N,992.0,,,0,10.0,3.0,6.666000000000001,10.53,0.3333,0.270970726138011,-0.1047741185355984,-0.3064902933379419,0.1595456130005634,0.122439393084138,0.8125
1978,21.16537,72.66583,2026-09-11,20:34:00,n,334.66,289.32,10.37,N,992.0,,,0,10.0,3.0,6.666000000000001,10.53,0.3333,0.2904452765262533,-0.0919258659875979,-0.3208453843289454,0.1706372517142574,0.1303497048642764,0.90966796875
2482,21.16286,72.67182,2026-09-03,21:25:00,n,331.87,291.11,4.97,N,992.0,,,0,10.0,3.0,6.666000000000001,10.53,0.3333,0.2815366485969372,-0.1362204528455126,-0.3186265742504687,0.1479552082942018,0.1112976958034466,0.7734375
2483,21.1644,72.67298,2026-09-03,21:25:00,n,336.65,291.46,4.37,N,992.0,,,0,10.0,3.0,6.666000000000001,10.53,0.3333,0.2642958507702558,-0.126213075968102,-0.3048320259122584,0.1503166035393969,0.1145008594718441,0.710205078125
2484,21.16523,72.66869,2026-09-03,21:25:00,n,321.34,291.15,4.37,N,992.0,,,0,10.0,3.0,6.666000000000001,10.53,0.3333,0.2830220003309431,-0.1010741580368096,-0.3169416712778096,0.1656544775638973,0.1268966992847604,0.8505859375
2485,21.16711,72.67277,2026-09-03,21:25:00,n,339.36,291.7,7.63,N,992.0,,,0,10.0,3.0,6.666000000000001,10.53,0.3333,0.2929424367086523,-0.0918582612538156,-0.3219525465534266,0.1677315420198637,0.1283919566003772,0.695068359375
5332,21.16249,72.6673,2026-09-02,20:04:00,n,304.69,284.74,1.98,N,992.0,,,0,10.0,3.0,6.666000000000001,10.53,0.3333,0.2889721841997006,-0.1214629162201335,-0.3235626066459428,0.1598276020375357,0.1215045777441329,0.89599609375
5333,21.1658,72.66228,2026-09-02,20:04:00,n,301.64,284.7,1.54,N,992.0,,,0,10.0,3.0,6.666000000000001,10.53,0.3333,0.320965007478143,-0.0800126735562737,-0.3428021013813622,0.1788399326981394,0.1333313406831691,0.943359375
944,22.36478,87.30112,2026-09-11,20:34:00,n,309.44,278.65,1.6,N,993.0,,,0,40.0,18.0,2.10525,7.65,0.375,-0.0950087857086981,-0.4160476354041026,0.1936428717029855,0.0602410717069038,0.0325910714621256,0.013671875
