ndvi_mean,ndbi_mean,ndwi_mean,swir1_mean,swir2_mean,valid_pixel_fraction,event_id
0.37955192950360056,-0.008046692265400886,-0.45226975083813253,0.3255648187533574,0.22341108506745774,0.519775390625,554
0.6965325779993794,-0.272324153321053,-0.6052667494166463,0.20018028201614047,0.10883204239538648,0.138671875,562
0.38951327821782156,-0.11483234421912797,-0.38164095589377467,0.2606736847706008,0.16793333359977655,0.013916015625,570
0.4902047101959546,-0.08730800768605207,-0.5074276645849675,0.24550662687923536,0.15260572280420595,0.0810546875,572
0.6068997040442838,-0.18174742860004175,-0.556886238742846,0.2275231284448388,0.13160391040770703,0.43701171875,574
0.40992300523454445,-0.013771636777751544,-0.46562927798677844,0.3084801900097583,0.20177868939283908,0.488037109375,575
0.435999876847063,-0.05342133505563163,-0.4681163786629135,0.29354308992043443,0.19301516656426568,0.68896484375,576
0.33788114848461054,-0.008347180096403369,-0.4240950685759134,0.3205132280087587,0.212404854098353,0.201171875,577
0.26590735112183506,0.11823157961088661,-0.38329006005870425,0.3745644042355707,0.27560510246257763,1.0,580
0.46607873290477553,-0.011782910250489045,-0.4974003894616976,0.27782584188699166,0.18086645544747904,0.732177734375,581
0.3486392427185846,0.0325384441900188,-0.4211114794280562,0.3218884864380877,0.2236759320734755,0.4453125,582
0.4657810473744854,-0.09459871021072483,-0.4734751203376774,0.23487357667511632,0.16084143458614214,0.990478515625,583
0.5335255013848946,-0.07939193661402258,-0.5570522871191365,0.3256603513927985,0.19926281748666952,1.0,584
0.43543903554908836,-0.0014098293594446008,-0.4918144799612588,0.29758170349709495,0.20473189625851196,0.696533203125,589
0.4305600770744739,-0.020612477718506928,-0.4895162714183822,0.3079430531419191,0.1988244301981127,0.996337890625,591
0.37850119751686806,0.015151443871278345,-0.4630240136996058,0.35028308204207265,0.23514373763174307,0.74462890625,595
0.4604277801558722,-0.06999936860244028,-0.4898563336326805,0.28317187974180663,0.18540250389579863,0.6337890625,599
0.47139120802657164,-0.0037353375061832377,-0.5255264189899663,0.2714171138993627,0.17976683081920966,0.991455078125,600
0.4142689291168038,0.01260966785744962,-0.48933086638335493,0.3104647403976084,0.21176238763162214,0.70556640625,601
0.42090487179979197,-0.00836297079243802,-0.48085887280594714,0.3168742263577179,0.21440624039741124,0.96240234375,602
0.46033792096107284,-0.01212041210097573,-0.517998326817456,0.3030213753341326,0.1998028251270988,0.916015625,604
0.497028197170521,-0.05387318522291943,-0.5213926819179807,0.2731439076750135,0.17984527312297405,0.697265625,608
0.38940439057733045,0.0035882156205798194,-0.46336715059741673,0.3171582562272235,0.2111462276839913,0.68603515625,609
0.3760524958555431,0.005784614251871958,-0.4513549067503159,0.3182928566464356,0.21641542852989265,0.42724609375,610
0.5310179556668518,-0.09997613856651959,-0.5253513991717376,0.25627786217728354,0.1615165686888787,0.705810546875,611
0.32394052742692975,0.0650136793242515,-0.42235709255110143,0.35019336013307034,0.2466263176509792,0.606689453125,612
0.38598928836990565,-0.05163329775730226,-0.4247019551132784,0.2545608154596266,0.1813356933862451,1.0,613
0.380607991199967,0.030935919658496607,-0.4548155015983263,0.3403803005329456,0.23850440734465653,0.731201171875,614
0.359080462022316,-0.037605659316006027,-0.3718072903196792,0.22863288968992196,0.15475021758516533,0.953857421875,615
0.41155654410199694,0.0466788767172445,-0.4883682766628648,0.30627312004162377,0.20660705562386283,1.0,616
0.6263133690725798,-0.13969287406393233,-0.6065780697474334,0.24355792982217286,0.14134230968919584,0.91748046875,619
0.48008545488259874,-0.030863461795330314,-0.5226506234670606,0.2644244823785472,0.1714052163572252,0.931396484375,622
0.018855415361849776,-0.12965341232087488,-0.028294819574681225,0.4745999872684479,0.3840000033378601,0.000244140625,630
0.23859629568125082,0.032308526086213304,-0.21260499556316703,0.25403420411475963,0.19386555188771126,1.0,631
0.42078588596436095,0.01331917083407135,-0.47216915307018364,0.30501773837725843,0.21164198298264067,0.945556640625,635
0.5815131858516175,-0.13049225202658124,-0.5520458479507868,0.23745831803523457,0.14309905346687768,0.670654296875,636
0.5192619337955251,-0.07474948618825415,-0.5533668315429099,0.27223709127528334,0.17181870253893552,0.933349609375,638
0.600013611440261,-0.1453149838900772,-0.5912193139792657,0.22571176779014313,0.13465605781984763,0.912841796875,640
0.7005396944647245,-0.23219118914658968,-0.6319029690324351,0.19121150274378554,0.10035991194424125,0.99755859375,642
0.4482121245901996,-0.055771521393918916,-0.49705487946720056,0.26745167809664316,0.17824746296391367,0.312744140625,644
0.5784522652674949,-0.16847803611194914,-0.5436289978957975,0.1963242204583643,0.1252800380945659,0.64208984375,646
0.5571157356222681,-0.13933219974688535,-0.5415357346753854,0.2149179348847995,0.13724933476834109,0.91748046875,647
0.45790286218996423,-0.011967716168703763,-0.5119635969118056,0.2911630484074033,0.19874153915847803,0.973876953125,650
0.4800912309729985,-0.0957036815475005,-0.5043770737115267,0.269351118876127,0.17238018561945617,0.89453125,652
0.566935236565803,-0.10597752660083287,-0.5393698660707155,0.2633760697427277,0.16068209191352303,0.462158203125,654
0.7754476377141205,-0.279921333451715,-0.686893431997492,0.15177135014778087,0.07646953710226728,0.754150390625,655
0.2855058104586889,-0.0611925977240147,-0.3127815662655894,0.19209250006824732,0.13707250021398068,0.009765625,656
0.6232892505129033,-0.13177246927809375,-0.574924863869634,0.21777444352653433,0.1262660811856603,0.98681640625,657
0.18560797181006355,0.10202561808643974,-0.34077657407426276,0.34024140515699275,0.2811114101540288,0.489990234375,658
0.35424550677391337,0.046815706751503296,-0.44380788889790734,0.3159003415694315,0.22569494629533438,1.0,660
0.3044047313685829,0.0970719260478128,-0.406497560324694,0.3270239739881926,0.24314212889865214,0.981689453125,661
0.3313901927241035,0.08323547406797832,-0.4112386496153727,0.33319064908937435,0.26857524393381027,1.0,662
0.38901787088005213,0.03975482026424632,-0.4533321818285146,0.3083968951069696,0.2314970824464645,0.912109375,672
0.5305707594907756,-0.11103073625180786,-0.5034349422727454,0.2085767432603978,0.13727287281011435,0.76318359375,675
0.390350031805925,-0.12763721196001696,-0.34995855184713487,0.2382512382786385,0.1822128840256021,0.246337890625,676
